"fecha","zbs","casos"
"2020-07-25","Actur Sur",3
"2020-07-26","Actur Sur",5
"2020-07-27","Actur Sur",3
"2020-07-28","Actur Sur",3
"2020-07-29","Actur Sur",1
"2020-07-30","Actur Sur",3
"2020-07-31","Actur Sur",2
"2020-08-01","Actur Sur",17
"2020-08-02","Actur Sur",10
"2020-08-03","Actur Sur",0
"2020-08-04","Actur Sur",4
"2020-08-05","Actur Sur",0
"2020-08-06","Actur Sur",10
"2020-08-07","Actur Sur",7
"2020-08-08","Actur Sur",8
"2020-08-09","Actur Sur",12
"2020-08-10","Actur Sur",1
"2020-08-11","Actur Sur",4
"2020-08-12","Actur Sur",3
"2020-08-13","Actur Sur",0
"2020-08-14","Actur Sur",5
"2020-08-15","Actur Sur",2
"2020-08-16","Actur Sur",2
"2020-08-17","Actur Sur",6
"2020-08-18","Actur Sur",8
"2020-08-19","Actur Sur",1
"2020-08-20","Actur Sur",5
"2020-08-21","Actur Sur",3
"2020-08-22","Actur Sur",3
"2020-08-23","Actur Sur",2
"2020-08-24","Actur Sur",0
"2020-08-25","Actur Sur",2
"2020-08-26","Actur Sur",2
"2020-08-27","Actur Sur",2
"2020-08-28","Actur Sur",5
"2020-08-29","Actur Sur",4
"2020-08-30","Actur Sur",2
"2020-08-31","Actur Sur",0
"2020-09-01","Actur Sur",0
"2020-09-02","Actur Sur",1
"2020-09-03","Actur Sur",7
"2020-09-04","Actur Sur",1
"2020-09-05","Actur Sur",4
"2020-09-06","Actur Sur",0
"2020-09-07","Actur Sur",3
"2020-09-08","Actur Sur",1
"2020-09-09","Actur Sur",1
"2020-09-10","Actur Sur",1
"2020-09-11","Actur Sur",4
"2020-09-12","Actur Sur",2
"2020-09-13","Actur Sur",4
"2020-09-14","Actur Sur",1
"2020-09-15","Actur Sur",1
"2020-09-16","Actur Sur",1
"2020-09-17","Actur Sur",6
"2020-09-18","Actur Sur",3
"2020-09-19","Actur Sur",4
"2020-09-20","Actur Sur",2
"2020-09-21","Actur Sur",0
"2020-09-22","Actur Sur",1
"2020-09-23","Actur Sur",1
"2020-09-24","Actur Sur",1
"2020-09-25","Actur Sur",4
"2020-09-26","Actur Sur",1
"2020-09-27","Actur Sur",4
"2020-09-28","Actur Sur",5
"2020-09-29","Actur Sur",6
"2020-09-30","Actur Sur",5
"2020-10-01","Actur Sur",5
"2020-10-02","Actur Sur",3
"2020-10-03","Actur Sur",0
"2020-10-04","Actur Sur",13
"2020-10-05","Actur Sur",5
"2020-10-06","Actur Sur",4
"2020-10-07","Actur Sur",7
"2020-10-08","Actur Sur",3
"2020-10-09","Actur Sur",5
"2020-10-10","Actur Sur",6
"2020-10-11","Actur Sur",5
"2020-10-12","Actur Sur",5
"2020-10-13","Actur Sur",3
"2020-10-14","Actur Sur",10
"2020-10-15","Actur Sur",6
"2020-10-16","Actur Sur",7
"2020-10-17","Actur Sur",6
"2020-10-18","Actur Sur",2
"2020-10-19","Actur Sur",8
"2020-10-20","Actur Sur",8
"2020-10-21","Actur Sur",10
"2020-10-22","Actur Sur",22
"2020-10-23","Actur Sur",32
"2020-10-24","Actur Sur",10
"2020-10-25","Actur Sur",14
"2020-10-26","Actur Sur",22
"2020-10-27","Actur Sur",22
"2020-10-28","Actur Sur",14
"2020-10-29","Actur Sur",8
"2020-10-30","Actur Sur",7
"2020-10-31","Actur Sur",26
"2020-11-01","Actur Sur",1
"2020-11-02","Actur Sur",5
"2020-11-03","Actur Sur",7
"2020-11-04","Actur Sur",9
"2020-11-05","Actur Sur",12
"2020-11-06","Actur Sur",19
"2020-11-07","Actur Sur",3
"2020-11-08","Actur Sur",9
"2020-11-09","Actur Sur",6
"2020-11-10","Actur Sur",13
"2020-11-11","Actur Sur",10
"2020-11-12","Actur Sur",4
"2020-11-13","Actur Sur",9
"2020-11-14","Actur Sur",6
"2020-11-15","Actur Sur",1
"2020-11-16","Actur Sur",2
"2020-11-17","Actur Sur",1
"2020-11-18","Actur Sur",4
"2020-11-19","Actur Sur",2
"2020-11-20","Actur Sur",5
"2020-11-21","Actur Sur",1
"2020-11-22","Actur Sur",0
"2020-11-23","Actur Sur",2
"2020-11-24","Actur Sur",1
"2020-11-25","Actur Sur",6
"2020-11-26","Actur Sur",1
"2020-11-27","Actur Sur",1
"2020-11-28","Actur Sur",1
"2020-11-29","Actur Sur",0
"2020-11-30","Actur Sur",1
"2020-12-01","Actur Sur",2
"2020-12-02","Actur Sur",1
"2020-12-03","Actur Sur",1
"2020-12-04","Actur Sur",2
"2020-12-05","Actur Sur",0
"2020-12-06","Actur Sur",0
"2020-12-07","Actur Sur",0
"2020-12-08","Actur Sur",2
"2020-12-09","Actur Sur",2
"2020-12-10","Actur Sur",1
"2020-12-11","Actur Sur",2
"2020-12-12","Actur Sur",1
"2020-12-13","Actur Sur",0
"2020-12-14","Actur Sur",2
"2020-12-15","Actur Sur",0
"2020-12-16","Actur Sur",3
"2020-12-17","Actur Sur",0
"2020-12-18","Actur Sur",1
"2020-12-19","Actur Sur",0
"2020-12-20","Actur Sur",1
"2020-12-21","Actur Sur",2
"2020-12-22","Actur Sur",5
"2020-12-23","Actur Sur",3
"2020-12-24","Actur Sur",10
"2020-12-25","Actur Sur",0
"2020-12-26","Actur Sur",1
"2020-12-27","Actur Sur",0
"2020-12-28","Actur Sur",3
"2020-12-29","Actur Sur",4
"2020-12-30","Actur Sur",6
"2020-12-31","Actur Sur",8
"2020-02-15","Almozara",0
"2020-02-16","Almozara",0
"2020-02-17","Almozara",0
"2020-02-18","Almozara",0
"2020-02-19","Almozara",0
"2020-02-20","Almozara",0
"2020-02-21","Almozara",0
"2020-02-22","Almozara",0
"2020-02-23","Almozara",0
"2020-02-24","Almozara",0
"2020-02-25","Almozara",0
"2020-02-26","Almozara",0
"2020-02-27","Almozara",0
"2020-02-28","Almozara",0
"2020-02-29","Almozara",0
"2020-03-01","Almozara",0
"2020-03-02","Almozara",0
"2020-03-03","Almozara",0
"2020-03-04","Almozara",0
"2020-03-05","Almozara",0
"2020-03-06","Almozara",0
"2020-03-07","Almozara",0
"2020-03-08","Almozara",0
"2020-03-09","Almozara",1
"2020-03-10","Almozara",0
"2020-03-11","Almozara",0
"2020-03-12","Almozara",0
"2020-03-13","Almozara",1
"2020-03-14","Almozara",0
"2020-03-15","Almozara",0
"2020-03-16","Almozara",0
"2020-03-17","Almozara",0
"2020-03-18","Almozara",5
"2020-03-19","Almozara",2
"2020-03-20","Almozara",0
"2020-03-21","Almozara",1
"2020-03-22","Almozara",1
"2020-03-23","Almozara",0
"2020-03-24","Almozara",3
"2020-03-25","Almozara",4
"2020-03-26","Almozara",4
"2020-03-27","Almozara",2
"2020-03-28","Almozara",1
"2020-03-29","Almozara",2
"2020-03-30","Almozara",3
"2020-03-31","Almozara",2
"2020-04-01","Almozara",1
"2020-04-02","Almozara",1
"2020-04-03","Almozara",1
"2020-04-04","Almozara",1
"2020-04-05","Almozara",0
"2020-04-06","Almozara",1
"2020-04-07","Almozara",1
"2020-04-08","Almozara",0
"2020-04-09","Almozara",1
"2020-04-10","Almozara",1
"2020-04-11","Almozara",0
"2020-04-12","Almozara",1
"2020-04-13","Almozara",1
"2020-04-14","Almozara",0
"2020-04-15","Almozara",0
"2020-04-16","Almozara",1
"2020-04-17","Almozara",0
"2020-04-18","Almozara",0
"2020-04-19","Almozara",0
"2020-04-20","Almozara",0
"2020-04-21","Almozara",1
"2020-04-22","Almozara",2
"2020-04-23","Almozara",1
"2020-04-24","Almozara",0
"2020-04-25","Almozara",0
"2020-04-26","Almozara",0
"2020-04-27","Almozara",0
"2020-04-28","Almozara",0
"2020-04-29","Almozara",0
"2020-04-30","Almozara",0
"2020-05-01","Almozara",0
"2020-05-02","Almozara",1
"2020-05-03","Almozara",0
"2020-05-04","Almozara",1
"2020-05-05","Almozara",1
"2020-05-06","Almozara",0
"2020-05-07","Almozara",0
"2020-05-08","Almozara",1
"2020-05-09","Almozara",0
"2020-05-10","Almozara",0
"2020-05-11","Almozara",0
"2020-05-12","Almozara",0
"2020-05-13","Almozara",1
"2020-05-14","Almozara",1
"2020-05-15","Almozara",1
"2020-05-16","Almozara",0
"2020-05-17","Almozara",1
"2020-05-18","Almozara",0
"2020-05-19","Almozara",0
"2020-05-20","Almozara",1
"2020-05-21","Almozara",0
"2020-05-22","Almozara",0
"2020-05-23","Almozara",0
"2020-05-24","Almozara",0
"2020-05-25","Almozara",0
"2020-05-26","Almozara",0
"2020-05-27","Almozara",0
"2020-05-28","Almozara",0
"2020-05-29","Almozara",0
"2020-05-30","Almozara",0
"2020-05-31","Almozara",0
"2020-06-01","Almozara",0
"2020-06-02","Almozara",1
"2020-06-03","Almozara",0
"2020-06-04","Almozara",0
"2020-06-05","Almozara",4
"2020-06-06","Almozara",2
"2020-06-07","Almozara",0
"2020-06-08","Almozara",0
"2020-06-09","Almozara",2
"2020-06-10","Almozara",0
"2020-06-11","Almozara",0
"2020-06-12","Almozara",0
"2020-06-13","Almozara",0
"2020-06-14","Almozara",0
"2020-06-15","Almozara",0
"2020-06-16","Almozara",0
"2020-06-17","Almozara",0
"2020-06-18","Almozara",0
"2020-06-19","Almozara",0
"2020-06-20","Almozara",0
"2020-06-21","Almozara",0
"2020-06-22","Almozara",0
"2020-06-23","Almozara",0
"2020-06-24","Almozara",0
"2020-06-25","Almozara",0
"2020-06-26","Almozara",0
"2020-06-27","Almozara",0
"2020-06-28","Almozara",0
"2020-06-29","Almozara",0
"2020-06-30","Almozara",0
"2020-07-01","Almozara",0
"2020-07-02","Almozara",0
"2020-07-03","Almozara",0
"2020-07-04","Almozara",0
"2020-07-05","Almozara",0
"2020-07-06","Almozara",0
"2020-07-07","Almozara",0
"2020-07-08","Almozara",1
"2020-07-09","Almozara",0
"2020-07-10","Almozara",6
"2020-07-11","Almozara",2
"2020-07-12","Almozara",2
"2020-07-13","Almozara",0
"2020-07-14","Almozara",2
"2020-07-15","Almozara",5
"2020-07-16","Almozara",10
"2020-07-17","Almozara",6
"2020-07-18","Almozara",9
"2020-07-19","Almozara",2
"2020-07-20","Almozara",1
"2020-07-21","Almozara",5
"2020-07-22","Almozara",7
"2020-07-23","Almozara",0
"2020-07-24","Almozara",6
"2020-07-25","Almozara",1
"2020-07-26","Almozara",6
"2020-07-27","Almozara",20
"2020-07-28","Almozara",7
"2020-07-29","Almozara",7
"2020-07-30","Almozara",3
"2020-07-31","Almozara",3
"2020-08-01","Almozara",30
"2020-08-02","Almozara",0
"2020-08-03","Almozara",15
"2020-08-04","Almozara",24
"2020-08-05","Almozara",8
"2020-08-06","Almozara",14
"2020-08-07","Almozara",5
"2020-08-08","Almozara",28
"2020-08-09","Almozara",7
"2020-08-10","Almozara",22
"2020-08-11","Almozara",0
"2020-08-12","Almozara",2
"2020-08-13","Almozara",15
"2020-08-14","Almozara",3
"2020-08-15","Almozara",10
"2020-08-16","Almozara",12
"2020-08-17","Almozara",15
"2020-08-18","Almozara",5
"2020-08-19","Almozara",12
"2020-08-20","Almozara",4
"2020-08-21","Almozara",2
"2020-08-22","Almozara",15
"2020-08-23","Almozara",3
"2020-08-24","Almozara",2
"2020-08-25","Almozara",1
"2020-08-26","Almozara",5
"2020-08-27","Almozara",5
"2020-08-28","Almozara",5
"2020-08-29","Almozara",1
"2020-08-30","Almozara",0
"2020-08-31","Almozara",7
"2020-09-01","Almozara",1
"2020-09-02","Almozara",1
"2020-09-03","Almozara",7
"2020-09-04","Almozara",4
"2020-09-05","Almozara",7
"2020-09-06","Almozara",7
"2020-09-07","Almozara",3
"2020-09-08","Almozara",1
"2020-09-09","Almozara",8
"2020-09-10","Almozara",2
"2020-09-11","Almozara",12
"2020-09-12","Almozara",0
"2020-09-13","Almozara",4
"2020-09-14","Almozara",2
"2020-09-15","Almozara",6
"2020-09-16","Almozara",2
"2020-09-17","Almozara",6
"2020-09-18","Almozara",4
"2020-09-19","Almozara",12
"2020-09-20","Almozara",1
"2020-09-21","Almozara",8
"2020-09-22","Almozara",8
"2020-09-23","Almozara",0
"2020-09-24","Almozara",8
"2020-09-25","Almozara",9
"2020-09-26","Almozara",2
"2020-09-27","Almozara",7
"2020-09-28","Almozara",6
"2020-09-29","Almozara",1
"2020-09-30","Almozara",0
"2020-10-01","Almozara",6
"2020-10-02","Almozara",8
"2020-10-03","Almozara",6
"2020-10-04","Almozara",5
"2020-10-05","Almozara",6
"2020-10-06","Almozara",0
"2020-10-07","Almozara",24
"2020-10-08","Almozara",7
"2020-10-09","Almozara",6
"2020-10-10","Almozara",0
"2020-10-11","Almozara",12
"2020-10-12","Almozara",6
"2020-10-13","Almozara",4
"2020-10-14","Almozara",5
"2020-10-15","Almozara",10
"2020-10-16","Almozara",13
"2020-10-17","Almozara",5
"2020-10-18","Almozara",1
"2020-10-19","Almozara",11
"2020-10-20","Almozara",11
"2020-10-21","Almozara",6
"2020-10-22","Almozara",24
"2020-10-23","Almozara",19
"2020-10-24","Almozara",14
"2020-10-25","Almozara",1
"2020-10-26","Almozara",14
"2020-10-27","Almozara",20
"2020-10-28","Almozara",13
"2020-10-29","Almozara",7
"2020-10-30","Almozara",21
"2020-10-31","Almozara",15
"2020-11-01","Almozara",5
"2020-11-02","Almozara",3
"2020-11-03","Almozara",12
"2020-11-04","Almozara",21
"2020-11-05","Almozara",17
"2020-11-06","Almozara",17
"2020-11-07","Almozara",6
"2020-11-08","Almozara",2
"2020-11-09","Almozara",6
"2020-11-10","Almozara",15
"2020-11-11","Almozara",7
"2020-11-12","Almozara",4
"2020-11-13","Almozara",4
"2020-11-14","Almozara",4
"2020-11-15","Almozara",2
"2020-11-16","Almozara",0
"2020-11-17","Almozara",6
"2020-11-18","Almozara",5
"2020-11-19","Almozara",1
"2020-11-20","Almozara",5
"2020-11-21","Almozara",5
"2020-11-22","Almozara",8
"2020-11-23","Almozara",0
"2020-11-24","Almozara",6
"2020-11-25","Almozara",7
"2020-11-26","Almozara",10
"2020-11-27","Almozara",9
"2020-11-28","Almozara",4
"2020-11-29","Almozara",4
"2020-11-30","Almozara",4
"2020-12-01","Almozara",4
"2020-12-02","Almozara",6
"2020-12-03","Almozara",6
"2020-12-04","Almozara",5
"2020-12-05","Almozara",3
"2020-12-06","Almozara",3
"2020-12-07","Almozara",3
"2020-12-08","Almozara",0
"2020-12-09","Almozara",2
"2020-12-10","Almozara",10
"2020-12-11","Almozara",6
"2020-12-12","Almozara",3
"2020-12-13","Almozara",1
"2020-12-14","Almozara",6
"2020-12-15","Almozara",5
"2020-12-16","Almozara",7
"2020-12-17","Almozara",4
"2020-12-18","Almozara",5
"2020-12-19","Almozara",8
"2020-12-20","Almozara",0
"2020-12-21","Almozara",2
"2020-12-22","Almozara",1
"2020-12-23","Almozara",4
"2020-12-24","Almozara",17
"2020-12-25","Almozara",10
"2020-12-26","Almozara",4
"2020-12-27","Almozara",1
"2020-12-28","Almozara",2
"2020-12-29","Almozara",12
"2020-12-30","Almozara",4
"2020-12-31","Almozara",2
"2021-01-01","Almozara",0
"2021-01-02","Almozara",0
"2021-01-03","Almozara",0
"2021-01-04","Almozara",0
"2021-01-05","Almozara",0
"2021-01-06","Almozara",0
"2021-01-07","Almozara",0
"2021-01-08","Almozara",0
"2021-01-09","Almozara",0
"2021-01-10","Almozara",0
"2021-01-11","Almozara",0
"2021-01-12","Almozara",0
"2021-01-13","Almozara",0
"2021-01-14","Almozara",0
"2021-01-15","Almozara",0
"2021-01-16","Almozara",0
"2021-01-17","Almozara",0
"2021-01-18","Almozara",0
"2021-01-19","Almozara",0
"2021-01-20","Almozara",0
"2021-01-21","Almozara",0
"2020-02-15","Arrabal",0
"2020-02-16","Arrabal",0
"2020-02-17","Arrabal",0
"2020-02-18","Arrabal",0
"2020-02-19","Arrabal",0
"2020-02-20","Arrabal",0
"2020-02-21","Arrabal",0
"2020-02-22","Arrabal",0
"2020-02-23","Arrabal",0
"2020-02-24","Arrabal",0
"2020-02-25","Arrabal",0
"2020-02-26","Arrabal",0
"2020-02-27","Arrabal",0
"2020-02-28","Arrabal",0
"2020-02-29","Arrabal",0
"2020-03-01","Arrabal",0
"2020-03-02","Arrabal",0
"2020-03-03","Arrabal",0
"2020-03-04","Arrabal",0
"2020-03-05","Arrabal",0
"2020-03-06","Arrabal",0
"2020-03-07","Arrabal",0
"2020-03-08","Arrabal",0
"2020-03-09","Arrabal",0
"2020-03-10","Arrabal",0
"2020-03-11","Arrabal",0
"2020-03-12","Arrabal",0
"2020-03-13","Arrabal",0
"2020-03-14","Arrabal",1
"2020-03-15","Arrabal",0
"2020-03-16","Arrabal",2
"2020-03-17","Arrabal",1
"2020-03-18","Arrabal",1
"2020-03-19","Arrabal",2
"2020-03-20","Arrabal",0
"2020-03-21","Arrabal",3
"2020-03-22","Arrabal",2
"2020-03-23","Arrabal",2
"2020-03-24","Arrabal",9
"2020-03-25","Arrabal",6
"2020-03-26","Arrabal",1
"2020-03-27","Arrabal",3
"2020-03-28","Arrabal",4
"2020-03-29","Arrabal",6
"2020-03-30","Arrabal",3
"2020-03-31","Arrabal",4
"2020-04-01","Arrabal",1
"2020-04-02","Arrabal",4
"2020-04-03","Arrabal",3
"2020-04-04","Arrabal",1
"2020-04-05","Arrabal",2
"2020-04-06","Arrabal",0
"2020-04-07","Arrabal",1
"2020-04-08","Arrabal",6
"2020-04-09","Arrabal",0
"2020-04-10","Arrabal",1
"2020-04-11","Arrabal",1
"2020-04-12","Arrabal",0
"2020-04-13","Arrabal",1
"2020-04-14","Arrabal",0
"2020-04-15","Arrabal",0
"2020-04-16","Arrabal",1
"2020-04-17","Arrabal",1
"2020-04-18","Arrabal",0
"2020-04-19","Arrabal",0
"2020-04-20","Arrabal",2
"2020-04-21","Arrabal",1
"2020-04-22","Arrabal",1
"2020-04-23","Arrabal",0
"2020-04-24","Arrabal",2
"2020-04-25","Arrabal",0
"2020-04-26","Arrabal",0
"2020-04-27","Arrabal",0
"2020-04-28","Arrabal",0
"2020-04-29","Arrabal",0
"2020-04-30","Arrabal",3
"2020-05-01","Arrabal",0
"2020-05-02","Arrabal",0
"2020-05-03","Arrabal",1
"2020-05-04","Arrabal",3
"2020-05-05","Arrabal",2
"2020-05-06","Arrabal",0
"2020-05-07","Arrabal",1
"2020-05-08","Arrabal",0
"2020-05-09","Arrabal",2
"2020-05-10","Arrabal",1
"2020-05-11","Arrabal",1
"2020-05-12","Arrabal",1
"2020-05-13","Arrabal",0
"2020-05-14","Arrabal",0
"2020-05-15","Arrabal",0
"2020-05-16","Arrabal",0
"2020-05-17","Arrabal",0
"2020-05-18","Arrabal",1
"2020-05-19","Arrabal",0
"2020-05-20","Arrabal",0
"2020-05-21","Arrabal",0
"2020-05-22","Arrabal",0
"2020-05-23","Arrabal",0
"2020-05-24","Arrabal",0
"2020-05-25","Arrabal",0
"2020-05-26","Arrabal",0
"2020-05-27","Arrabal",0
"2020-05-28","Arrabal",0
"2020-05-29","Arrabal",0
"2020-05-30","Arrabal",0
"2020-05-31","Arrabal",0
"2020-06-01","Arrabal",0
"2020-06-02","Arrabal",0
"2020-06-03","Arrabal",0
"2020-06-04","Arrabal",0
"2020-06-05","Arrabal",0
"2020-06-06","Arrabal",0
"2020-06-07","Arrabal",0
"2020-06-08","Arrabal",0
"2020-06-09","Arrabal",0
"2020-06-10","Arrabal",0
"2020-06-11","Arrabal",0
"2020-06-12","Arrabal",0
"2020-06-13","Arrabal",0
"2020-06-14","Arrabal",0
"2020-06-15","Arrabal",0
"2020-06-16","Arrabal",0
"2020-06-17","Arrabal",0
"2020-06-18","Arrabal",0
"2020-06-19","Arrabal",0
"2020-06-20","Arrabal",1
"2020-06-21","Arrabal",0
"2020-06-22","Arrabal",0
"2020-06-23","Arrabal",0
"2020-06-24","Arrabal",0
"2020-06-25","Arrabal",1
"2020-06-26","Arrabal",0
"2020-06-27","Arrabal",1
"2020-06-28","Arrabal",0
"2020-06-29","Arrabal",0
"2020-06-30","Arrabal",1
"2020-07-01","Arrabal",1
"2020-07-02","Arrabal",0
"2020-07-03","Arrabal",1
"2020-07-04","Arrabal",0
"2020-07-05","Arrabal",0
"2020-07-06","Arrabal",0
"2020-07-07","Arrabal",0
"2020-07-08","Arrabal",0
"2020-07-09","Arrabal",2
"2020-07-10","Arrabal",1
"2020-07-11","Arrabal",2
"2020-07-12","Arrabal",0
"2020-07-13","Arrabal",0
"2020-07-14","Arrabal",0
"2020-07-15","Arrabal",2
"2020-07-16","Arrabal",1
"2020-07-17","Arrabal",1
"2020-07-18","Arrabal",4
"2020-07-19","Arrabal",3
"2020-07-20","Arrabal",1
"2020-07-21","Arrabal",0
"2020-07-22","Arrabal",8
"2020-07-23","Arrabal",2
"2020-07-24","Arrabal",5
"2020-07-25","Arrabal",6
"2020-07-26","Arrabal",41
"2020-07-27","Arrabal",1
"2020-07-28","Arrabal",13
"2020-07-29","Arrabal",1
"2020-07-30","Arrabal",0
"2020-07-31","Arrabal",3
"2020-08-01","Arrabal",9
"2020-08-02","Arrabal",17
"2020-08-03","Arrabal",3
"2020-08-04","Arrabal",1
"2020-08-05","Arrabal",3
"2020-08-06","Arrabal",8
"2020-08-07","Arrabal",9
"2020-08-08","Arrabal",2
"2020-08-09","Arrabal",12
"2020-08-10","Arrabal",1
"2020-08-11","Arrabal",6
"2020-08-12","Arrabal",1
"2020-08-13","Arrabal",2
"2020-08-14","Arrabal",10
"2020-08-15","Arrabal",9
"2020-08-16","Arrabal",7
"2020-08-17","Arrabal",2
"2020-08-18","Arrabal",5
"2020-08-19","Arrabal",4
"2020-08-20","Arrabal",6
"2020-08-21","Arrabal",1
"2020-08-22","Arrabal",8
"2020-08-23","Arrabal",1
"2020-08-24","Arrabal",2
"2020-08-25","Arrabal",5
"2020-08-26","Arrabal",3
"2020-08-27","Arrabal",4
"2020-08-28","Arrabal",3
"2020-08-29","Arrabal",13
"2020-08-30","Arrabal",4
"2020-08-31","Arrabal",1
"2020-09-01","Arrabal",1
"2020-09-02","Arrabal",8
"2020-09-03","Arrabal",7
"2020-09-04","Arrabal",0
"2020-09-05","Arrabal",4
"2020-09-06","Arrabal",5
"2020-09-07","Arrabal",3
"2020-09-08","Arrabal",0
"2020-09-09","Arrabal",11
"2020-09-10","Arrabal",3
"2020-09-11","Arrabal",8
"2020-09-12","Arrabal",0
"2020-09-13","Arrabal",7
"2020-09-14","Arrabal",6
"2020-09-15","Arrabal",2
"2020-09-16","Arrabal",9
"2020-09-17","Arrabal",5
"2020-09-18","Arrabal",18
"2020-09-19","Arrabal",9
"2020-09-20","Arrabal",0
"2020-09-21","Arrabal",5
"2020-09-22","Arrabal",0
"2020-09-23","Arrabal",0
"2020-09-24","Arrabal",18
"2020-09-25","Arrabal",16
"2020-09-26","Arrabal",7
"2020-09-27","Arrabal",13
"2020-09-28","Arrabal",6
"2020-09-29","Arrabal",3
"2020-09-30","Arrabal",1
"2020-10-01","Arrabal",14
"2020-10-02","Arrabal",0
"2020-10-03","Arrabal",2
"2020-10-04","Arrabal",2
"2020-10-05","Arrabal",16
"2020-10-06","Arrabal",2
"2020-10-07","Arrabal",13
"2020-10-08","Arrabal",3
"2020-10-09","Arrabal",9
"2020-10-10","Arrabal",4
"2020-10-11","Arrabal",6
"2020-10-12","Arrabal",11
"2020-10-13","Arrabal",2
"2020-10-14","Arrabal",4
"2020-10-15","Arrabal",1
"2020-10-16","Arrabal",17
"2020-10-17","Arrabal",4
"2020-10-18","Arrabal",1
"2020-10-19","Arrabal",6
"2020-10-20","Arrabal",13
"2020-10-21","Arrabal",13
"2020-10-22","Arrabal",28
"2020-10-23","Arrabal",11
"2020-10-24","Arrabal",6
"2020-10-25","Arrabal",12
"2020-10-26","Arrabal",15
"2020-10-27","Arrabal",11
"2020-10-28","Arrabal",11
"2020-10-29","Arrabal",10
"2020-10-30","Arrabal",15
"2020-10-31","Arrabal",14
"2020-11-01","Arrabal",8
"2020-11-02","Arrabal",4
"2020-11-03","Arrabal",9
"2020-11-04","Arrabal",6
"2020-11-05","Arrabal",6
"2020-11-06","Arrabal",8
"2020-11-07","Arrabal",10
"2020-11-08","Arrabal",5
"2020-11-09","Arrabal",10
"2020-11-10","Arrabal",8
"2020-11-11","Arrabal",12
"2020-11-12","Arrabal",6
"2020-11-13","Arrabal",9
"2020-11-14","Arrabal",10
"2020-11-15","Arrabal",5
"2020-11-16","Arrabal",9
"2020-11-17","Arrabal",8
"2020-11-18","Arrabal",9
"2020-11-19","Arrabal",9
"2020-11-20","Arrabal",9
"2020-11-21","Arrabal",1
"2020-11-22","Arrabal",2
"2020-11-23","Arrabal",7
"2020-11-24","Arrabal",4
"2020-11-25","Arrabal",1
"2020-11-26","Arrabal",0
"2020-11-27","Arrabal",2
"2020-11-28","Arrabal",3
"2020-11-29","Arrabal",0
"2020-11-30","Arrabal",3
"2020-12-01","Arrabal",2
"2020-12-02","Arrabal",6
"2020-12-03","Arrabal",2
"2020-12-04","Arrabal",4
"2020-12-05","Arrabal",8
"2020-12-06","Arrabal",1
"2020-12-07","Arrabal",1
"2020-12-08","Arrabal",0
"2020-12-09","Arrabal",0
"2020-12-10","Arrabal",1
"2020-12-11","Arrabal",3
"2020-12-12","Arrabal",2
"2020-12-13","Arrabal",2
"2020-12-14","Arrabal",0
"2020-12-15","Arrabal",16
"2020-12-16","Arrabal",7
"2020-12-17","Arrabal",2
"2020-12-18","Arrabal",6
"2020-12-19","Arrabal",2
"2020-12-20","Arrabal",7
"2020-12-21","Arrabal",0
"2020-12-22","Arrabal",3
"2020-12-23","Arrabal",5
"2020-12-24","Arrabal",7
"2020-12-25","Arrabal",3
"2020-12-26","Arrabal",3
"2020-12-27","Arrabal",4
"2020-12-28","Arrabal",2
"2020-12-29","Arrabal",8
"2020-12-30","Arrabal",7
"2020-12-31","Arrabal",6
"2020-02-15","Avenida Cataluña-La Jota",0
"2020-02-16","Avenida Cataluña-La Jota",0
"2020-02-17","Avenida Cataluña-La Jota",0
"2020-02-18","Avenida Cataluña-La Jota",0
"2020-02-19","Avenida Cataluña-La Jota",0
"2020-02-20","Avenida Cataluña-La Jota",0
"2020-02-21","Avenida Cataluña-La Jota",0
"2020-02-22","Avenida Cataluña-La Jota",0
"2020-02-23","Avenida Cataluña-La Jota",0
"2020-02-24","Avenida Cataluña-La Jota",0
"2020-02-25","Avenida Cataluña-La Jota",0
"2020-02-26","Avenida Cataluña-La Jota",0
"2020-02-27","Avenida Cataluña-La Jota",0
"2020-02-28","Avenida Cataluña-La Jota",0
"2020-02-29","Avenida Cataluña-La Jota",0
